id,crime_group,year,num_crimes
8,HOMICIDE,2005,14
8,HOMICIDE,2006,5
8,HOMICIDE,2007,2
8,HOMICIDE,2008,5
8,HOMICIDE,2009,1
8,HOMICIDE,2010,2
8,HOMICIDE,2011,3
8,HOMICIDE,2012,5
8,HOMICIDE,2013,5
8,HOMICIDE,2014,5
8,HOMICIDE,2015,1
8,HOMICIDE,2016,5
8,HOMICIDE,2017,5
8,HOMICIDE,2018,2
8,NARCOTICS,2001,1
8,NARCOTICS,2002,973
8,NARCOTICS,2003,1021
8,NARCOTICS,2004,1147
8,NARCOTICS,2005,1360
8,NARCOTICS,2006,1120
8,NARCOTICS,2007,962
8,NARCOTICS,2008,688
8,NARCOTICS,2009,725
8,NARCOTICS,2010,618
8,NARCOTICS,2011,474
8,NARCOTICS,2012,350
8,NARCOTICS,2013,272
8,NARCOTICS,2014,253
8,NARCOTICS,2015,283
8,NARCOTICS,2016,153
8,NARCOTICS,2017,158
8,NARCOTICS,2018,75
8,NON-CRIMINAL,2001,1
8,NON-CRIMINAL,2002,68
8,NON-CRIMINAL,2003,73
8,NON-CRIMINAL,2004,119
8,NON-CRIMINAL,2005,89
8,NON-CRIMINAL,2006,121
8,NON-CRIMINAL,2007,113
8,NON-CRIMINAL,2008,81
8,NON-CRIMINAL,2009,87
8,NON-CRIMINAL,2010,103
8,NON-CRIMINAL,2011,99
8,NON-CRIMINAL,2012,100
8,NON-CRIMINAL,2013,114
8,NON-CRIMINAL,2014,80
8,NON-CRIMINAL,2015,80
8,NON-CRIMINAL,2016,68
8,NON-CRIMINAL,2017,83
8,NON-CRIMINAL,2018,24
8,SEXUAL,2001,4
8,SEXUAL,2002,327
8,SEXUAL,2003,638
8,SEXUAL,2004,714
8,SEXUAL,2005,713
8,SEXUAL,2006,502
8,SEXUAL,2007,358
8,SEXUAL,2008,332
8,SEXUAL,2009,297
8,SEXUAL,2010,199
8,SEXUAL,2011,177
8,SEXUAL,2012,149
8,SEXUAL,2013,125
8,SEXUAL,2014,136
8,SEXUAL,2015,106
8,SEXUAL,2016,65
8,SEXUAL,2017,62
8,SEXUAL,2018,28
8,THEFT,2001,50
8,THEFT,2002,6431
8,THEFT,2003,7942
8,THEFT,2004,7996
8,THEFT,2005,7334
8,THEFT,2006,7323
8,THEFT,2007,7237
8,THEFT,2008,7447
8,THEFT,2009,6690
8,THEFT,2010,6645
8,THEFT,2011,6384
8,THEFT,2012,6636
8,THEFT,2013,6049
8,THEFT,2014,4982
8,THEFT,2015,5110
8,THEFT,2016,5948
8,THEFT,2017,7236
8,THEFT,2018,2517
9,BATTERY,2002,116
9,BATTERY,2003,164
9,BATTERY,2004,148
9,BATTERY,2005,156
9,BATTERY,2006,146
9,BATTERY,2007,159
9,BATTERY,2008,145
9,BATTERY,2009,122
9,BATTERY,2010,123
9,BATTERY,2011,122
9,BATTERY,2012,112
9,BATTERY,2013,99
9,BATTERY,2014,76
9,BATTERY,2015,91
9,BATTERY,2016,99
9,BATTERY,2017,99
9,BATTERY,2018,40
9,DECEPTIVE PRACTICE,2001,1
9,DECEPTIVE PRACTICE,2002,5
9,DECEPTIVE PRACTICE,2003,18
9,DECEPTIVE PRACTICE,2004,21
9,DECEPTIVE PRACTICE,2005,19
9,DECEPTIVE PRACTICE,2006,17
9,DECEPTIVE PRACTICE,2007,24
9,DECEPTIVE PRACTICE,2008,29
9,DECEPTIVE PRACTICE,2009,22
9,DECEPTIVE PRACTICE,2010,21
9,DECEPTIVE PRACTICE,2011,30
9,DECEPTIVE PRACTICE,2012,27
9,DECEPTIVE PRACTICE,2013,23
9,DECEPTIVE PRACTICE,2014,30
9,DECEPTIVE PRACTICE,2015,41
9,DECEPTIVE PRACTICE,2016,42
9,DECEPTIVE PRACTICE,2017,32
9,DECEPTIVE PRACTICE,2018,10
9,HOMICIDE,2002,1
9,NARCOTICS,2002,5
9,NARCOTICS,2003,8
9,NARCOTICS,2004,9
9,NARCOTICS,2005,10
9,NARCOTICS,2006,10
9,NARCOTICS,2007,7
9,NARCOTICS,2008,5
9,NARCOTICS,2009,1
9,NARCOTICS,2010,6
9,NARCOTICS,2011,8
9,NARCOTICS,2012,7
9,NARCOTICS,2013,5
9,NARCOTICS,2014,4
9,NARCOTICS,2015,5
9,NARCOTICS,2016,2
9,NARCOTICS,2017,2
9,NON-CRIMINAL,2002,4
9,NON-CRIMINAL,2003,1
9,NON-CRIMINAL,2004,3
9,NON-CRIMINAL,2005,5
9,NON-CRIMINAL,2006,2
9,NON-CRIMINAL,2007,1
9,NON-CRIMINAL,2008,2
9,NON-CRIMINAL,2009,2
9,NON-CRIMINAL,2010,5
9,NON-CRIMINAL,2011,1
9,NON-CRIMINAL,2012,1
9,NON-CRIMINAL,2013,1
9,NON-CRIMINAL,2014,4
9,NON-CRIMINAL,2015,4
9,NON-CRIMINAL,2016,1
9,NON-CRIMINAL,2017,1
9,SEXUAL,2001,1
9,SEXUAL,2002,9
9,SEXUAL,2003,7
9,SEXUAL,2004,4
9,SEXUAL,2005,18
9,SEXUAL,2006,8
9,SEXUAL,2007,5
9,SEXUAL,2008,3
9,SEXUAL,2009,7
9,SEXUAL,2010,3
9,SEXUAL,2011,1
9,SEXUAL,2012,4
9,SEXUAL,2013,7
9,SEXUAL,2014,2
9,SEXUAL,2015,6
9,SEXUAL,2016,3
9,SEXUAL,2017,6
9,THEFT,2001,2
9,THEFT,2002,107
9,THEFT,2003,113
9,THEFT,2004,120
9,THEFT,2005,141
9,THEFT,2006,142
9,THEFT,2007,114
9,THEFT,2008,156
9,THEFT,2009,146
9,THEFT,2010,102
9,THEFT,2011,135
9,THEFT,2012,115
9,THEFT,2013,108
9,THEFT,2014,88
9,THEFT,2015,76
9,THEFT,2016,110
9,THEFT,2017,93
9,THEFT,2018,34
10,BATTERY,2001,3
10,BATTERY,2002,469
10,BATTERY,2003,617
10,BATTERY,2004,577
10,BATTERY,2005,567
10,BATTERY,2006,555
10,BATTERY,2007,542
10,BATTERY,2008,538
10,BATTERY,2009,471
10,BATTERY,2010,461
10,BATTERY,2011,418
10,BATTERY,2012,445
10,BATTERY,2013,389
10,BATTERY,2014,365
10,BATTERY,2015,364
10,BATTERY,2016,375
10,BATTERY,2017,350
10,BATTERY,2018,138
10,DECEPTIVE PRACTICE,2001,2
10,DECEPTIVE PRACTICE,2002,65
10,DECEPTIVE PRACTICE,2003,103
10,DECEPTIVE PRACTICE,2004,88
10,DECEPTIVE PRACTICE,2005,77
10,DECEPTIVE PRACTICE,2006,85
10,DECEPTIVE PRACTICE,2007,131
10,DECEPTIVE PRACTICE,2008,110
10,DECEPTIVE PRACTICE,2009,128
10,DECEPTIVE PRACTICE,2010,103
10,DECEPTIVE PRACTICE,2011,89
10,DECEPTIVE PRACTICE,2012,83
10,DECEPTIVE PRACTICE,2013,67
10,DECEPTIVE PRACTICE,2014,111
10,DECEPTIVE PRACTICE,2015,122
10,DECEPTIVE PRACTICE,2016,159
10,DECEPTIVE PRACTICE,2017,140
10,DECEPTIVE PRACTICE,2018,43
10,HOMICIDE,2002,1
10,HOMICIDE,2007,2
10,HOMICIDE,2008,1
10,HOMICIDE,2012,1
10,HOMICIDE,2014,1
10,HOMICIDE,2016,1
10,HOMICIDE,2017,1
10,NARCOTICS,2002,34
10,NARCOTICS,2003,69
10,NARCOTICS,2004,72
10,NARCOTICS,2005,54
10,NARCOTICS,2006,41
10,NARCOTICS,2007,39
10,NARCOTICS,2008,63
10,NARCOTICS,2009,71
10,NARCOTICS,2010,39
10,NARCOTICS,2011,35
10,NARCOTICS,2012,42
10,NARCOTICS,2013,55
10,NARCOTICS,2014,62
10,NARCOTICS,2015,52
10,NARCOTICS,2016,26
10,NARCOTICS,2017,17
10,NARCOTICS,2018,9
10,NON-CRIMINAL,2002,11
10,NON-CRIMINAL,2003,10
10,NON-CRIMINAL,2004,11
10,NON-CRIMINAL,2005,12
10,NON-CRIMINAL,2006,10
10,NON-CRIMINAL,2007,14
10,NON-CRIMINAL,2008,9
10,NON-CRIMINAL,2009,9
10,NON-CRIMINAL,2010,2
10,NON-CRIMINAL,2011,13
10,NON-CRIMINAL,2012,9
10,NON-CRIMINAL,2013,17
10,NON-CRIMINAL,2014,10
10,NON-CRIMINAL,2015,10
10,NON-CRIMINAL,2016,7
10,NON-CRIMINAL,2017,6
10,NON-CRIMINAL,2018,7
10,SEXUAL,2001,2
10,SEXUAL,2002,10
10,SEXUAL,2003,20
10,SEXUAL,2004,26
10,SEXUAL,2005,11
10,SEXUAL,2006,29
10,SEXUAL,2007,23
10,SEXUAL,2008,28
10,SEXUAL,2009,36
10,SEXUAL,2010,31
10,SEXUAL,2011,18
10,SEXUAL,2012,28
10,SEXUAL,2013,26
10,SEXUAL,2014,28
10,SEXUAL,2015,28
10,SEXUAL,2016,15
10,SEXUAL,2017,21
10,SEXUAL,2018,5
10,THEFT,2001,3
10,THEFT,2002,565
10,THEFT,2003,815
10,THEFT,2004,701
10,THEFT,2005,664
10,THEFT,2006,676
10,THEFT,2007,701
10,THEFT,2008,776
10,THEFT,2009,670
10,THEFT,2010,585
10,THEFT,2011,609
10,THEFT,2012,620
10,THEFT,2013,499
10,THEFT,2014,490
10,THEFT,2015,500
10,THEFT,2016,536
10,THEFT,2017,409
10,THEFT,2018,167
11,BATTERY,2001,2
11,BATTERY,2002,444
11,BATTERY,2003,573
11,BATTERY,2004,544
11,BATTERY,2005,512
11,BATTERY,2006,545
11,BATTERY,2007,535
11,BATTERY,2008,543
11,BATTERY,2009,492
11,BATTERY,2010,442
11,BATTERY,2011,380
11,BATTERY,2012,386
11,BATTERY,2013,380
11,BATTERY,2014,341
11,BATTERY,2015,317
11,BATTERY,2016,306
11,BATTERY,2017,323
11,BATTERY,2018,129
11,DECEPTIVE PRACTICE,2001,3
11,DECEPTIVE PRACTICE,2002,88
11,DECEPTIVE PRACTICE,2003,90
11,DECEPTIVE PRACTICE,2004,83
11,DECEPTIVE PRACTICE,2005,95
11,DECEPTIVE PRACTICE,2006,95
11,DECEPTIVE PRACTICE,2007,105
11,DECEPTIVE PRACTICE,2008,97
11,DECEPTIVE PRACTICE,2009,84
11,DECEPTIVE PRACTICE,2010,95
11,DECEPTIVE PRACTICE,2011,91
11,DECEPTIVE PRACTICE,2012,57
11,DECEPTIVE PRACTICE,2013,61
11,DECEPTIVE PRACTICE,2014,79
11,DECEPTIVE PRACTICE,2015,100
11,DECEPTIVE PRACTICE,2016,108
11,DECEPTIVE PRACTICE,2017,128
11,DECEPTIVE PRACTICE,2018,40
11,HOMICIDE,2002,1
11,HOMICIDE,2003,1
11,HOMICIDE,2004,2
11,HOMICIDE,2006,1
11,HOMICIDE,2007,1
11,HOMICIDE,2008,1
11,HOMICIDE,2011,2
11,HOMICIDE,2013,1
11,HOMICIDE,2014,1
11,HOMICIDE,2015,1
11,HOMICIDE,2016,1
11,HOMICIDE,2017,1
11,NARCOTICS,2002,43
11,NARCOTICS,2003,74
11,NARCOTICS,2004,88
11,NARCOTICS,2005,44
11,NARCOTICS,2006,51
11,NARCOTICS,2007,63
11,NARCOTICS,2008,75
11,NARCOTICS,2009,78
11,NARCOTICS,2010,70
11,NARCOTICS,2011,53
11,NARCOTICS,2012,61
11,NARCOTICS,2013,96
11,NARCOTICS,2014,61
11,NARCOTICS,2015,67
11,NARCOTICS,2016,23
11,NARCOTICS,2017,23
11,NARCOTICS,2018,6
11,NON-CRIMINAL,2002,14
11,NON-CRIMINAL,2003,9
11,NON-CRIMINAL,2004,17
11,NON-CRIMINAL,2005,9
11,NON-CRIMINAL,2006,14
11,NON-CRIMINAL,2007,16
11,NON-CRIMINAL,2008,16
11,NON-CRIMINAL,2009,8
11,NON-CRIMINAL,2010,12
11,NON-CRIMINAL,2011,12
11,NON-CRIMINAL,2012,7
11,NON-CRIMINAL,2013,7
11,NON-CRIMINAL,2014,13
11,NON-CRIMINAL,2015,15
11,NON-CRIMINAL,2016,9
11,NON-CRIMINAL,2017,11
11,NON-CRIMINAL,2018,6
11,SEXUAL,2001,3
11,SEXUAL,2002,17
11,SEXUAL,2003,21
11,SEXUAL,2004,22
11,SEXUAL,2005,20
11,SEXUAL,2006,18
11,SEXUAL,2007,17
11,SEXUAL,2008,23
11,SEXUAL,2009,26
11,SEXUAL,2010,34
11,SEXUAL,2011,22
11,SEXUAL,2012,22
11,SEXUAL,2013,27
11,SEXUAL,2014,23
11,SEXUAL,2015,28
11,SEXUAL,2016,15
11,SEXUAL,2017,14
11,SEXUAL,2018,5
11,THEFT,2001,8
11,THEFT,2002,588
11,THEFT,2003,687
11,THEFT,2004,631
11,THEFT,2005,655
11,THEFT,2006,694
11,THEFT,2007,568
11,THEFT,2008,692
11,THEFT,2009,528
11,THEFT,2010,497
11,THEFT,2011,523
11,THEFT,2012,645
11,THEFT,2013,599
11,THEFT,2014,553
11,THEFT,2015,480
11,THEFT,2016,468
11,THEFT,2017,414
11,THEFT,2018,180
12,BATTERY,2002,161
12,BATTERY,2003,199
12,BATTERY,2004,195
12,BATTERY,2005,188
12,BATTERY,2006,178
12,BATTERY,2007,208
12,BATTERY,2008,194
12,BATTERY,2009,160
12,BATTERY,2010,160
12,BATTERY,2011,145
12,BATTERY,2012,127
12,BATTERY,2013,89
12,BATTERY,2014,100
12,BATTERY,2015,110
12,BATTERY,2016,137
12,BATTERY,2017,127
12,BATTERY,2018,47
12,DECEPTIVE PRACTICE,2001,3
12,DECEPTIVE PRACTICE,2002,30
12,DECEPTIVE PRACTICE,2003,39
12,DECEPTIVE PRACTICE,2004,40
12,DECEPTIVE PRACTICE,2005,39
12,DECEPTIVE PRACTICE,2006,30
12,DECEPTIVE PRACTICE,2007,39
12,DECEPTIVE PRACTICE,2008,45
12,DECEPTIVE PRACTICE,2009,35
12,DECEPTIVE PRACTICE,2010,40
12,DECEPTIVE PRACTICE,2011,34
12,DECEPTIVE PRACTICE,2012,45
12,DECEPTIVE PRACTICE,2013,33
12,DECEPTIVE PRACTICE,2014,63
12,DECEPTIVE PRACTICE,2015,50
12,DECEPTIVE PRACTICE,2016,65
12,DECEPTIVE PRACTICE,2017,74
12,DECEPTIVE PRACTICE,2018,19
12,HOMICIDE,2002,1
12,HOMICIDE,2005,1
12,HOMICIDE,2009,1
12,HOMICIDE,2010,1
12,NARCOTICS,2002,12
12,NARCOTICS,2003,36
12,NARCOTICS,2004,20
12,NARCOTICS,2005,23
12,NARCOTICS,2006,43
12,NARCOTICS,2007,35
12,NARCOTICS,2008,25
12,NARCOTICS,2009,44
12,NARCOTICS,2010,26
12,NARCOTICS,2011,20
12,NARCOTICS,2012,15
12,NARCOTICS,2013,13
12,NARCOTICS,2014,10
12,NARCOTICS,2015,10
12,NARCOTICS,2016,9
12,NARCOTICS,2017,6
12,NARCOTICS,2018,2
12,NON-CRIMINAL,2002,2
12,NON-CRIMINAL,2003,9
12,NON-CRIMINAL,2004,8
12,NON-CRIMINAL,2005,4
12,NON-CRIMINAL,2006,4
12,NON-CRIMINAL,2007,3
12,NON-CRIMINAL,2008,3
12,NON-CRIMINAL,2009,3
12,NON-CRIMINAL,2010,2
12,NON-CRIMINAL,2011,3
12,NON-CRIMINAL,2012,4
12,NON-CRIMINAL,2013,3
12,NON-CRIMINAL,2014,1
12,NON-CRIMINAL,2015,1
12,NON-CRIMINAL,2016,2
12,NON-CRIMINAL,2017,2
12,SEXUAL,2002,4
12,SEXUAL,2003,3
12,SEXUAL,2004,7
12,SEXUAL,2005,12
12,SEXUAL,2006,6
12,SEXUAL,2007,12
12,SEXUAL,2008,10
12,SEXUAL,2009,7
12,SEXUAL,2010,15
12,SEXUAL,2011,8
12,SEXUAL,2012,3
12,SEXUAL,2013,2
12,SEXUAL,2014,3
12,SEXUAL,2015,6
12,SEXUAL,2016,4
12,SEXUAL,2017,5
12,SEXUAL,2018,2
12,THEFT,2001,3
12,THEFT,2002,266
12,THEFT,2003,334
12,THEFT,2004,315
12,THEFT,2005,382
12,THEFT,2006,278
12,THEFT,2007,272
12,THEFT,2008,349
12,THEFT,2009,360
12,THEFT,2010,330
12,THEFT,2011,275
12,THEFT,2012,319
12,THEFT,2013,234
12,THEFT,2014,203
12,THEFT,2015,213
12,THEFT,2016,283
12,THEFT,2017,265
12,THEFT,2018,85
13,BATTERY,2001,2
13,BATTERY,2002,269
13,BATTERY,2003,364
13,BATTERY,2004,360
13,BATTERY,2005,365
13,BATTERY,2006,363
13,BATTERY,2007,382
13,BATTERY,2008,379
13,BATTERY,2009,296
13,BATTERY,2010,252
13,BATTERY,2011,255
13,BATTERY,2012,241
13,BATTERY,2013,224
13,BATTERY,2014,192
13,BATTERY,2015,193
13,BATTERY,2016,239
13,BATTERY,2017,254
13,BATTERY,2018,85
13,DECEPTIVE PRACTICE,2001,5
13,DECEPTIVE PRACTICE,2002,46
13,DECEPTIVE PRACTICE,2003,53
13,DECEPTIVE PRACTICE,2004,49
13,DECEPTIVE PRACTICE,2005,65
13,DECEPTIVE PRACTICE,2006,75
13,DECEPTIVE PRACTICE,2007,55
13,DECEPTIVE PRACTICE,2008,95
13,DECEPTIVE PRACTICE,2009,66
13,DECEPTIVE PRACTICE,2010,44
13,DECEPTIVE PRACTICE,2011,32
13,DECEPTIVE PRACTICE,2012,41
13,DECEPTIVE PRACTICE,2013,33
13,DECEPTIVE PRACTICE,2014,52
13,DECEPTIVE PRACTICE,2015,59
13,DECEPTIVE PRACTICE,2016,95
13,DECEPTIVE PRACTICE,2017,58
13,DECEPTIVE PRACTICE,2018,38
13,HOMICIDE,2002,2
13,HOMICIDE,2004,1
13,HOMICIDE,2009,2
13,HOMICIDE,2010,1
13,HOMICIDE,2011,1
13,HOMICIDE,2016,1
13,HOMICIDE,2017,1
13,NARCOTICS,2002,45
13,NARCOTICS,2003,109
13,NARCOTICS,2004,73
13,NARCOTICS,2005,109
13,NARCOTICS,2006,106
13,NARCOTICS,2007,104
13,NARCOTICS,2008,89
13,NARCOTICS,2009,69
13,NARCOTICS,2010,76
13,NARCOTICS,2011,50
13,NARCOTICS,2012,54
13,NARCOTICS,2013,39
13,NARCOTICS,2014,40
13,NARCOTICS,2015,38
13,NARCOTICS,2016,33
13,NARCOTICS,2017,19
13,NARCOTICS,2018,4
13,NON-CRIMINAL,2001,1
13,NON-CRIMINAL,2002,7
13,NON-CRIMINAL,2003,11
13,NON-CRIMINAL,2004,6
13,NON-CRIMINAL,2005,17
13,NON-CRIMINAL,2006,27
13,NON-CRIMINAL,2007,16
13,NON-CRIMINAL,2008,20
13,NON-CRIMINAL,2009,7
13,NON-CRIMINAL,2010,10
13,NON-CRIMINAL,2011,4
13,NON-CRIMINAL,2012,6
13,NON-CRIMINAL,2013,11
13,NON-CRIMINAL,2014,5
13,NON-CRIMINAL,2015,2
13,NON-CRIMINAL,2016,2
13,NON-CRIMINAL,2017,2
13,SEXUAL,2001,2
13,SEXUAL,2002,10
13,SEXUAL,2003,20
13,SEXUAL,2004,15
13,SEXUAL,2005,23
13,SEXUAL,2006,59
13,SEXUAL,2007,27
13,SEXUAL,2008,15
13,SEXUAL,2009,16
13,SEXUAL,2010,21
13,SEXUAL,2011,14
13,SEXUAL,2012,8
13,SEXUAL,2013,26
13,SEXUAL,2014,7
13,SEXUAL,2015,15
13,SEXUAL,2016,15
13,SEXUAL,2017,13
13,SEXUAL,2018,6
13,THEFT,2001,7
13,THEFT,2002,624
13,THEFT,2003,689
13,THEFT,2004,754
13,THEFT,2005,758
13,THEFT,2006,650
13,THEFT,2007,671
13,THEFT,2008,657
13,THEFT,2009,631
13,THEFT,2010,610
13,THEFT,2011,562
13,THEFT,2012,596
13,THEFT,2013,464
13,THEFT,2014,450
13,THEFT,2015,407
13,THEFT,2016,465
13,THEFT,2017,510
13,THEFT,2018,202
14,BATTERY,2001,4
14,BATTERY,2002,1035
14,BATTERY,2003,1397
14,BATTERY,2004,1215
14,BATTERY,2005,1203
14,BATTERY,2006,1322
14,BATTERY,2007,1189
14,BATTERY,2008,1194
14,BATTERY,2009,1076
14,BATTERY,2010,1042
14,BATTERY,2011,913
14,BATTERY,2012,900
14,BATTERY,2013,821
14,BATTERY,2014,735
14,BATTERY,2015,816
14,BATTERY,2016,740
14,BATTERY,2017,718
14,BATTERY,2018,292
14,DECEPTIVE PRACTICE,2001,4
14,DECEPTIVE PRACTICE,2002,106
14,DECEPTIVE PRACTICE,2003,139
14,DECEPTIVE PRACTICE,2004,92
14,DECEPTIVE PRACTICE,2005,111
14,DECEPTIVE PRACTICE,2006,102
14,DECEPTIVE PRACTICE,2007,111
14,DECEPTIVE PRACTICE,2008,146
14,DECEPTIVE PRACTICE,2009,133
14,DECEPTIVE PRACTICE,2010,112
14,DECEPTIVE PRACTICE,2011,95
14,DECEPTIVE PRACTICE,2012,78
14,DECEPTIVE PRACTICE,2013,90
14,DECEPTIVE PRACTICE,2014,117
14,DECEPTIVE PRACTICE,2015,112
14,DECEPTIVE PRACTICE,2016,150
14,DECEPTIVE PRACTICE,2017,139
14,DECEPTIVE PRACTICE,2018,45
14,HOMICIDE,2001,6
14,HOMICIDE,2002,4
14,HOMICIDE,2003,5
14,HOMICIDE,2004,4
14,HOMICIDE,2005,4
14,HOMICIDE,2007,3
14,HOMICIDE,2008,3
14,HOMICIDE,2009,8
14,HOMICIDE,2010,1
14,HOMICIDE,2011,2
14,HOMICIDE,2012,5
14,HOMICIDE,2013,4
14,HOMICIDE,2014,2
14,HOMICIDE,2015,5
14,HOMICIDE,2016,3
14,HOMICIDE,2017,1
14,HOMICIDE,2018,1
14,NARCOTICS,2002,202
14,NARCOTICS,2003,274
14,NARCOTICS,2004,249
14,NARCOTICS,2005,321
14,NARCOTICS,2006,272
14,NARCOTICS,2007,292
14,NARCOTICS,2008,252
14,NARCOTICS,2009,276
14,NARCOTICS,2010,347
14,NARCOTICS,2011,238
14,NARCOTICS,2012,203
14,NARCOTICS,2013,179
14,NARCOTICS,2014,165
14,NARCOTICS,2015,123
14,NARCOTICS,2016,45
14,NARCOTICS,2017,30
14,NARCOTICS,2018,13
14,NON-CRIMINAL,2002,19
14,NON-CRIMINAL,2003,35
14,NON-CRIMINAL,2004,35
14,NON-CRIMINAL,2005,63
14,NON-CRIMINAL,2006,109
14,NON-CRIMINAL,2007,59
14,NON-CRIMINAL,2008,51
14,NON-CRIMINAL,2009,47
14,NON-CRIMINAL,2010,51
14,NON-CRIMINAL,2011,35
14,NON-CRIMINAL,2012,32
14,NON-CRIMINAL,2013,37
14,NON-CRIMINAL,2014,44
14,NON-CRIMINAL,2015,23
14,NON-CRIMINAL,2016,14
14,NON-CRIMINAL,2017,8
14,NON-CRIMINAL,2018,4
14,SEXUAL,2001,7
14,SEXUAL,2002,113
14,SEXUAL,2003,172
14,SEXUAL,2004,119
14,SEXUAL,2005,143
14,SEXUAL,2006,154
14,SEXUAL,2007,93
14,SEXUAL,2008,84
14,SEXUAL,2009,72
14,SEXUAL,2010,62
14,SEXUAL,2011,50
14,SEXUAL,2012,39
14,SEXUAL,2013,65
14,SEXUAL,2014,60
14,SEXUAL,2015,41
14,SEXUAL,2016,41
14,SEXUAL,2017,51
14,SEXUAL,2018,14
14,THEFT,2001,17
14,THEFT,2002,1297
14,THEFT,2003,1734
14,THEFT,2004,1498
14,THEFT,2005,1481
14,THEFT,2006,1459
14,THEFT,2007,1351
14,THEFT,2008,1403
14,THEFT,2009,1366
14,THEFT,2010,1408
14,THEFT,2011,1275
14,THEFT,2012,1242
14,THEFT,2013,1103
14,THEFT,2014,904
14,THEFT,2015,992
14,THEFT,2016,1035
14,THEFT,2017,1195
14,THEFT,2018,415
15,BATTERY,2001,10
15,BATTERY,2002,1360
15,BATTERY,2003,1766
15,BATTERY,2004,1705
15,BATTERY,2005,1717
15,BATTERY,2006,1563
15,BATTERY,2007,1663
15,BATTERY,2008,1675
15,BATTERY,2009,1532
15,BATTERY,2010,1397
15,BATTERY,2011,1279
15,BATTERY,2012,1127
15,BATTERY,2013,1161
15,BATTERY,2014,1014
15,BATTERY,2015,1035
15,BATTERY,2016,1041
15,BATTERY,2017,1070
15,BATTERY,2018,382
15,DECEPTIVE PRACTICE,2001,4
15,DECEPTIVE PRACTICE,2002,167
15,DECEPTIVE PRACTICE,2003,207
15,DECEPTIVE PRACTICE,2004,218
15,DECEPTIVE PRACTICE,2005,224
15,DECEPTIVE PRACTICE,2006,225
15,DECEPTIVE PRACTICE,2007,235
15,DECEPTIVE PRACTICE,2008,247
15,DECEPTIVE PRACTICE,2009,234
15,DECEPTIVE PRACTICE,2010,195
15,DECEPTIVE PRACTICE,2011,151
15,DECEPTIVE PRACTICE,2012,177
15,DECEPTIVE PRACTICE,2013,160
15,DECEPTIVE PRACTICE,2014,221
15,DECEPTIVE PRACTICE,2015,225
15,DECEPTIVE PRACTICE,2016,264
15,DECEPTIVE PRACTICE,2017,277
15,DECEPTIVE PRACTICE,2018,80
15,HOMICIDE,2001,3
15,HOMICIDE,2002,3
15,HOMICIDE,2004,1
15,HOMICIDE,2006,2
15,HOMICIDE,2007,2
15,HOMICIDE,2008,1
15,HOMICIDE,2010,2
15,HOMICIDE,2011,2
15,HOMICIDE,2012,4
15,HOMICIDE,2013,3
15,HOMICIDE,2014,2
15,HOMICIDE,2015,3
15,HOMICIDE,2016,1
15,HOMICIDE,2017,1
15,NARCOTICS,2002,281
15,NARCOTICS,2003,571
15,NARCOTICS,2004,550
15,NARCOTICS,2005,489
15,NARCOTICS,2006,455
15,NARCOTICS,2007,418
15,NARCOTICS,2008,483
15,NARCOTICS,2009,401
15,NARCOTICS,2010,349
15,NARCOTICS,2011,272
15,NARCOTICS,2012,238
15,NARCOTICS,2013,384
15,NARCOTICS,2014,225
15,NARCOTICS,2015,213
15,NARCOTICS,2016,84
15,NARCOTICS,2017,79
15,NARCOTICS,2018,11
15,NON-CRIMINAL,2001,1
15,NON-CRIMINAL,2002,37
15,NON-CRIMINAL,2003,38
15,NON-CRIMINAL,2004,41
15,NON-CRIMINAL,2005,60
15,NON-CRIMINAL,2006,45
15,NON-CRIMINAL,2007,45
15,NON-CRIMINAL,2008,33
15,NON-CRIMINAL,2009,39
15,NON-CRIMINAL,2010,56
15,NON-CRIMINAL,2011,30
15,NON-CRIMINAL,2012,45
15,NON-CRIMINAL,2013,42
15,NON-CRIMINAL,2014,33
15,NON-CRIMINAL,2015,25
15,NON-CRIMINAL,2016,14
15,NON-CRIMINAL,2017,18
15,NON-CRIMINAL,2018,13
15,SEXUAL,2001,3
15,SEXUAL,2002,86
15,SEXUAL,2003,154
15,SEXUAL,2004,139
15,SEXUAL,2005,93
15,SEXUAL,2006,98
15,SEXUAL,2007,90
15,SEXUAL,2008,72
15,SEXUAL,2009,62
15,SEXUAL,2010,78
15,SEXUAL,2011,57
15,SEXUAL,2012,54
15,SEXUAL,2013,46
15,SEXUAL,2014,58
15,SEXUAL,2015,39
15,SEXUAL,2016,49
15,SEXUAL,2017,51
15,SEXUAL,2018,20
15,THEFT,2001,29
15,THEFT,2002,1990
15,THEFT,2003,2683
15,THEFT,2004,2339
15,THEFT,2005,2292
15,THEFT,2006,2081
15,THEFT,2007,1914
15,THEFT,2008,2194
15,THEFT,2009,2040
15,THEFT,2010,1829
15,THEFT,2011,1968
15,THEFT,2012,1946
15,THEFT,2013,1672
15,THEFT,2014,1352
15,THEFT,2015,1382
15,THEFT,2016,1317
15,THEFT,2017,1407
15,THEFT,2018,539
16,BATTERY,2001,1
16,BATTERY,2002,1244
16,BATTERY,2003,1598
16,BATTERY,2004,1508
16,BATTERY,2005,1548
16,BATTERY,2006,1486
16,BATTERY,2007,1459
16,BATTERY,2008,1484
16,BATTERY,2009,1307
16,BATTERY,2010,1230
16,BATTERY,2011,1186
16,BATTERY,2012,1043
16,BATTERY,2013,927
